"8.799028E+00","2.000000E+00","1.000095E+03","1.672948E-03","5.608852E-01","4.211609E+03","1.256193E+01"
"2.099370E+01","4.898212E+00","1.000117E+03","1.522621E-03","5.677715E-01","4.203976E+03","1.127401E+01"
"3.318838E+01","7.801158E+00","1.000009E+03","1.392641E-03","5.742796E-01","4.197835E+03","1.017984E+01"
"4.538305E+01","1.070792E+01","9.997812E+02","1.279458E-03","5.804474E-01","4.192911E+03","9.242271E+00"
"5.757772E+01","1.361774E+01","9.994418E+02","1.180262E-03","5.863070E-01","4.188988E+03","8.432621E+00"
"6.977240E+01","1.652998E+01","9.989990E+02","1.092808E-03","5.918851E-01","4.185896E+03","7.728497E+00"
"8.196707E+01","1.944413E+01","9.984593E+02","1.015285E-03","5.972043E-01","4.183494E+03","7.112206E+00"
"9.416175E+01","2.235975E+01","9.978289E+02","9.462198E-04","6.022835E-01","4.181669E+03","6.569628E+00"
"1.063564E+02","2.527646E+01","9.971129E+02","8.844045E-04","6.071389E-01","4.180329E+03","6.089384E+00"
"1.185511E+02","2.819396E+01","9.963162E+02","8.288418E-04","6.117842E-01","4.179397E+03","5.662224E+00"
"1.307458E+02","3.111199E+01","9.954430E+02","7.787021E-04","6.162310E-01","4.178810E+03","5.280566E+00"
"1.429404E+02","3.403033E+01","9.944970E+02","7.332905E-04","6.204891E-01","4.178518E+03","4.938148E+00"
"1.551351E+02","3.694878E+01","9.934816E+02","6.920217E-04","6.245673E-01","4.178477E+03","4.629761E+00"
"1.673298E+02","3.986718E+01","9.924001E+02","6.543995E-04","6.284729E-01","4.178656E+03","4.351039E+00"
"1.795245E+02","4.278538E+01","9.912551E+02","6.200008E-04","6.322122E-01","4.179026E+03","4.098307E+00"
"1.917191E+02","4.570327E+01","9.900493E+02","5.884634E-04","6.357909E-01","4.179568E+03","3.868445E+00"
"2.039138E+02","4.862072E+01","9.887849E+02","5.594751E-04","6.392140E-01","4.180264E+03","3.658796E+00"
"2.161085E+02","5.153764E+01","9.874641E+02","5.327660E-04","6.424856E-01","4.181103E+03","3.467080E+00"
"2.283032E+02","5.445392E+01","9.860888E+02","5.081014E-04","6.456099E-01","4.182076E+03","3.291336E+00"
"2.404978E+02","5.736948E+01","9.846609E+02","4.852767E-04","6.485901E-01","4.183178E+03","3.129864E+00"
"2.526925E+02","6.028423E+01","9.831819E+02","4.641124E-04","6.514296E-01","4.184406E+03","2.981189E+00"
"2.648872E+02","6.319808E+01","9.816535E+02","4.444508E-04","6.541311E-01","4.185758E+03","2.844023E+00"
"2.770819E+02","6.611095E+01","9.800769E+02","4.261527E-04","6.566974E-01","4.187235E+03","2.717236E+00"
"2.892765E+02","6.902275E+01","9.784536E+02","4.090949E-04","6.591309E-01","4.188838E+03","2.599836E+00"
"3.014712E+02","7.193338E+01","9.767848E+02","3.931677E-04","6.614340E-01","4.190571E+03","2.490948E+00"
"3.136659E+02","7.484277E+01","9.750714E+02","3.782737E-04","6.636089E-01","4.192438E+03","2.389794E+00"
"3.258605E+02","7.775081E+01","9.733147E+02","3.643256E-04","6.656577E-01","4.194442E+03","2.295688E+00"
"3.380552E+02","8.065742E+01","9.715156E+02","3.512452E-04","6.675823E-01","4.196588E+03","2.208015E+00"
"3.502499E+02","8.356249E+01","9.696749E+02","3.389625E-04","6.693848E-01","4.198883E+03","2.126227E+00"
"3.624446E+02","8.646592E+01","9.677936E+02","3.274141E-04","6.710670E-01","4.201332E+03","2.049833E+00"
"3.746392E+02","8.936760E+01","9.658724E+02","3.165430E-04","6.726307E-01","4.203939E+03","1.978392E+00"
"3.868339E+02","9.226742E+01","9.639120E+02","3.062975E-04","6.740777E-01","4.206713E+03","1.911509E+00"
"3.990286E+02","9.516528E+01","9.619133E+02","2.966310E-04","6.754098E-01","4.209658E+03","1.848825E+00"
"4.112233E+02","9.806105E+01","9.598767E+02","2.875007E-04","6.766287E-01","4.212780E+03","1.790018E+00"
"4.234179E+02","1.009546E+02","9.578029E+02","2.788681E-04","6.777360E-01","4.216087E+03","1.734793E+00"
"4.356126E+02","1.038458E+02","9.556925E+02","2.706977E-04","6.787335E-01","4.219583E+03","1.682887E+00"
"4.478073E+02","1.067346E+02","9.535460E+02","2.629574E-04","6.796228E-01","4.223276E+03","1.634056E+00"
"4.600020E+02","1.096208E+02","9.513638E+02","2.556177E-04","6.804055E-01","4.227171E+03","1.588082E+00"
"4.721966E+02","1.125042E+02","9.491465E+02","2.486514E-04","6.810833E-01","4.231274E+03","1.544763E+00"
"4.843913E+02","1.153848E+02","9.468944E+02","2.420338E-04","6.816576E-01","4.235592E+03","1.503917E+00"
"4.965860E+02","1.182624E+02","9.446080E+02","2.357420E-04","6.821301E-01","4.240131E+03","1.465376E+00"
"5.087807E+02","1.211368E+02","9.422876E+02","2.297549E-04","6.825023E-01","4.244897E+03","1.428986E+00"
"5.209753E+02","1.240079E+02","9.399336E+02","2.240532E-04","6.827758E-01","4.249896E+03","1.394606E+00"
"5.331700E+02","1.268755E+02","9.375461E+02","2.186190E-04","6.829520E-01","4.255134E+03","1.362106E+00"
"5.453647E+02","1.297396E+02","9.351257E+02","2.134357E-04","6.830325E-01","4.260618E+03","1.331369E+00"
"5.575594E+02","1.325999E+02","9.326724E+02","2.084880E-04","6.830187E-01","4.266354E+03","1.302283E+00"
"5.697540E+02","1.354562E+02","9.301865E+02","2.037617E-04","6.829121E-01","4.272348E+03","1.274748E+00"
"5.819487E+02","1.383084E+02","9.276682E+02","1.992436E-04","6.827141E-01","4.278608E+03","1.248671E+00"
"5.941434E+02","1.411564E+02","9.251177E+02","1.949215E-04","6.824261E-01","4.285140E+03","1.223965E+00"
"6.063381E+02","1.440000E+02","9.225351E+02","1.907839E-04","6.820496E-01","4.291952E+03","1.200551E+00"
